    0.0500  -12.0680   10.5016
    0.0550  -11.2958    9.8683
    0.0600  -10.5724    9.2729
    0.0650   -9.8948    8.7131
    0.0700   -9.2600    8.1869
    0.0750   -8.6514    7.6917
    0.0800   -8.1189    7.2238
    0.0850   -7.6188    6.7842
    0.0900   -7.1493    6.3711
    0.0950   -6.7084    5.9828
    0.1000   -6.2945    5.6180
    0.1050   -5.8960    5.2762
    0.1100   -5.5223    4.9549
    0.1150   -5.1720    4.6528
    0.1200   -4.8434    4.3689
    0.1250   -4.5353    4.1020
    0.1300   -4.2464    3.8510
    0.1350   -3.9754    3.6151
    0.1400   -3.7213    3.3933
    0.1450   -3.4829    3.1848
    0.1500   -3.2594    2.9886
    0.1550   -3.0639    2.8000
    0.1600   -2.8760    2.6262
    0.1650   -2.6992    2.4628
    0.1700   -2.5328    2.3091
    0.1750   -2.3762    2.1645
    0.1800   -2.2287    2.0285
    0.1850   -2.0899    1.9005
    0.1900   -1.9591    1.7801
    0.1950   -1.8359    1.6668
    0.2000   -1.7199    1.5602
    0.2050   -1.6079    1.4598
    0.2100   -1.5026    1.3653
    0.2150   -1.4035    1.2763
    0.2200   -1.3102    1.1925
    0.2250   -1.2224    1.1135
    0.2300   -1.1397    1.0391
    0.2350   -1.0619    0.9690
    0.2400   -0.9886    0.9029
    0.2450   -0.9196    0.8406
    0.2500   -0.8546    0.7819
    0.2550   -0.8005    0.7255
    0.2600   -0.7445    0.6734
    0.2650   -0.6915    0.6243
    0.2700   -0.6414    0.5780
    0.2750   -0.5941    0.5343
    0.2800   -0.5493    0.4930
    0.2850   -0.5069    0.4541
    0.2900   -0.4668    0.4174
    0.2950   -0.4289    0.3827
    0.3000   -0.3930    0.3500
    0.3050   -0.3586    0.3191
    0.3100   -0.3262    0.2899
    0.3150   -0.2955    0.2624
    0.3200   -0.2665    0.2364
    0.3250   -0.2391    0.2119
    0.3300   -0.2133    0.1888
    0.3350   -0.1889    0.1670
    0.3400   -0.1658    0.1465
    0.3450   -0.1441    0.1271
    0.3500   -0.1235    0.1089
    0.3550   -0.1048    0.0917
    0.3600   -0.0866    0.0756
    0.3650   -0.0694    0.0604
    0.3700   -0.0531    0.0461
    0.3750   -0.0377    0.0327
    0.3800   -0.0232    0.0200
    0.3850   -0.0095    0.0082
    0.3900    0.0034   -0.0029
    0.3950    0.0156   -0.0134
    0.4000    0.0271   -0.0231
    0.4050    0.0379   -0.0323
    0.4100    0.0480   -0.0408
    0.4150    0.0575   -0.0487
    0.4200    0.0664   -0.0561
    0.4250    0.0747   -0.0630
    0.4300    0.0824   -0.0694
    0.4350    0.0897   -0.0753
    0.4400    0.0964   -0.0808
    0.4450    0.1027   -0.0858
    0.4500    0.1084   -0.0904
    0.4550    0.1142   -0.0947
    0.4600    0.1194   -0.0986
    0.4650    0.1241   -0.1022
    0.4700    0.1285   -0.1054
    0.4750    0.1325   -0.1084
    0.4800    0.1361   -0.1110
    0.4850    0.1395   -0.1134
    0.4900    0.1425   -0.1155
    0.4950    0.1453   -0.1173
    0.5000    0.1477   -0.1189
    0.5050    0.1498   -0.1202
    0.5100    0.1516   -0.1212
    0.5150    0.1532   -0.1221
    0.5200    0.1545   -0.1228
    0.5250    0.1556   -0.1232
    0.5300    0.1565   -0.1235
    0.5350    0.1571   -0.1237
    0.5400    0.1576   -0.1236
    0.5450    0.1579   -0.1234
    0.5500    0.1584   -0.1231
    0.5550    0.1585   -0.1228
    0.5600    0.1584   -0.1223
    0.5650    0.1582   -0.1217
    0.5700    0.1578   -0.1210
    0.5750    0.1573   -0.1202
    0.5800    0.1567   -0.1193
    0.5850    0.1560   -0.1183
    0.5900    0.1551   -0.1172
    0.5950    0.1542   -0.1160
    0.6000    0.1531   -0.1148
    0.6050    0.1519   -0.1135
    0.6100    0.1505   -0.1120
    0.6150    0.1491   -0.1106
    0.6200    0.1477   -0.1091
    0.6250    0.1461   -0.1075
    0.6300    0.1445   -0.1059
    0.6350    0.1428   -0.1043
    0.6400    0.1411   -0.1026
    0.6450    0.1393   -0.1009
    0.6500    0.1375   -0.0991
    0.6550    0.1356   -0.0975
    0.6600    0.1338   -0.0958
    0.6650    0.1320   -0.0941
    0.6700    0.1301   -0.0924
    0.6750    0.1282   -0.0907
    0.6800    0.1263   -0.0890
    0.6850    0.1244   -0.0873
    0.6900    0.1224   -0.0856
    0.6950    0.1204   -0.0838
    0.7000    0.1184   -0.0821
    0.7050    0.1163   -0.0803
    0.7100    0.1143   -0.0785
    0.7150    0.1122   -0.0768
    0.7200    0.1101   -0.0750
    0.7250    0.1080   -0.0733
    0.7300    0.1059   -0.0716
    0.7350    0.1038   -0.0699
    0.7400    0.1018   -0.0682
    0.7450    0.0997   -0.0665
    0.7500    0.0984   -0.0648
    0.7550    0.0963   -0.0633
    0.7600    0.0943   -0.0617
    0.7650    0.0923   -0.0602
    0.7700    0.0903   -0.0587
    0.7750    0.0884   -0.0572
    0.7800    0.0864   -0.0557
    0.7850    0.0845   -0.0542
    0.7900    0.0826   -0.0528
    0.7950    0.0807   -0.0514
    0.8000    0.0788   -0.0500
    0.8050    0.0770   -0.0486
    0.8100    0.0752   -0.0473
    0.8150    0.0734   -0.0459
    0.8200    0.0716   -0.0446
    0.8250    0.0699   -0.0433
    0.8300    0.0682   -0.0420
    0.8350    0.0665   -0.0408
    0.8400    0.0648   -0.0396
    0.8450    0.0632   -0.0384
    0.8500    0.0616   -0.0372
    0.8550    0.0597   -0.0361
    0.8600    0.0581   -0.0351
    0.8650    0.0566   -0.0340
    0.8700    0.0551   -0.0330
    0.8750    0.0537   -0.0320
    0.8800    0.0523   -0.0310
    0.8850    0.0509   -0.0300
    0.8900    0.0495   -0.0291
    0.8950    0.0481   -0.0282
    0.9000    0.0468   -0.0273
    0.9050    0.0455   -0.0264
    0.9100    0.0442   -0.0256
    0.9150    0.0429   -0.0247
    0.9200    0.0417   -0.0239
    0.9250    0.0405   -0.0231
    0.9300    0.0393   -0.0223
    0.9350    0.0382   -0.0216
    0.9400    0.0371   -0.0208
    0.9450    0.0360   -0.0201
    0.9500    0.0349   -0.0194
