    0.0500   -7.2152   22.1869
    0.0550   -6.8098   20.7900
    0.0600   -6.4270   19.4799
    0.0650   -6.0656   18.2514
    0.0700   -5.7244   17.0994
    0.0750   -5.4099   16.0056
    0.0800   -5.1094   15.0032
    0.0850   -4.8255   14.0628
    0.0900   -4.5571   13.1806
    0.0950   -4.3035   12.3531
    0.1000   -4.0639   11.5768
    0.1050   -3.8364   10.8440
    0.1100   -3.6215   10.1567
    0.1150   -3.4184    9.5122
    0.1200   -3.2265    8.9078
    0.1250   -3.0452    8.3409
    0.1300   -2.8739    7.8093
    0.1350   -2.7120    7.3106
    0.1400   -2.5589    6.8430
    0.1450   -2.4143    6.4043
    0.1500   -2.2775    5.9928
    0.1550   -2.1511    5.6064
    0.1600   -2.0294    5.2500
    0.1650   -1.9143    4.9153
    0.1700   -1.8053    4.6010
    0.1750   -1.7023    4.3058
    0.1800   -1.6047    4.0286
    0.1850   -1.5123    3.7681
    0.1900   -1.4248    3.5234
    0.1950   -1.3420    3.2936
    0.2000   -1.2635    3.0775
    0.2050   -1.1891    2.8726
    0.2100   -1.1185    2.6802
    0.2150   -1.0516    2.4993
    0.2200   -0.9882    2.3294
    0.2250   -0.9281    2.1697
    0.2300   -0.8711    2.0196
    0.2350   -0.8170    1.8785
    0.2400   -0.7657    1.7458
    0.2450   -0.7170    1.6211
    0.2500   -0.6708    1.5038
    0.2550   -0.6299    1.3951
    0.2600   -0.5879    1.2932
    0.2650   -0.5480    1.1973
    0.2700   -0.5101    1.1069
    0.2750   -0.4741    1.0218
    0.2800   -0.4399    0.9416
    0.2850   -0.4074    0.8660
    0.2900   -0.3766    0.7948
    0.2950   -0.3472    0.7278
    0.3000   -0.3193    0.6646
    0.3050   -0.2928    0.6046
    0.3100   -0.2677    0.5481
    0.3150   -0.2437    0.4950
    0.3200   -0.2210    0.4450
    0.3250   -0.1993    0.3980
    0.3300   -0.1786    0.3538
    0.3350   -0.1590    0.3123
    0.3400   -0.1403    0.2733
    0.3450   -0.1225    0.2366
    0.3500   -0.1056    0.2022
    0.3550   -0.0893    0.1704
    0.3600   -0.0740    0.1403
    0.3650   -0.0595    0.1120
    0.3700   -0.0456    0.0854
    0.3750   -0.0325    0.0604
    0.3800   -0.0201    0.0370
    0.3850   -0.0082    0.0151
    0.3900    0.0030   -0.0054
    0.3950    0.0136   -0.0246
    0.4000    0.0236   -0.0425
    0.4050    0.0332   -0.0592
    0.4100    0.0422   -0.0747
    0.4150    0.0507   -0.0891
    0.4200    0.0587   -0.1024
    0.4250    0.0663   -0.1148
    0.4300    0.0735   -0.1262
    0.4350    0.0802   -0.1366
    0.4400    0.0865   -0.1463
    0.4450    0.0924   -0.1550
    0.4500    0.0980   -0.1631
    0.4550    0.1032   -0.1708
    0.4600    0.1080   -0.1777
    0.4650    0.1125   -0.1840
    0.4700    0.1166   -0.1896
    0.4750    0.1205   -0.1947
    0.4800    0.1240   -0.1992
    0.4850    0.1273   -0.2032
    0.4900    0.1303   -0.2067
    0.4950    0.1330   -0.2098
    0.5000    0.1355   -0.2124
    0.5050    0.1378   -0.2143
    0.5100    0.1398   -0.2159
    0.5150    0.1416   -0.2171
    0.5200    0.1432   -0.2179
    0.5250    0.1446   -0.2184
    0.5300    0.1458   -0.2185
    0.5350    0.1468   -0.2183
    0.5400    0.1476   -0.2179
    0.5450    0.1482   -0.2172
    0.5500    0.1486   -0.2164
    0.5550    0.1489   -0.2156
    0.5600    0.1490   -0.2146
    0.5650    0.1490   -0.2133
    0.5700    0.1488   -0.2119
    0.5750    0.1486   -0.2103
    0.5800    0.1482   -0.2085
    0.5850    0.1477   -0.2066
    0.5900    0.1470   -0.2045
    0.5950    0.1463   -0.2023
    0.6000    0.1455   -0.1999
    0.6050    0.1446   -0.1973
    0.6100    0.1436   -0.1946
    0.6150    0.1425   -0.1917
    0.6200    0.1413   -0.1888
    0.6250    0.1401   -0.1858
    0.6300    0.1388   -0.1828
    0.6350    0.1374   -0.1797
    0.6400    0.1360   -0.1765
    0.6450    0.1345   -0.1733
    0.6500    0.1330   -0.1701
    0.6550    0.1315   -0.1674
    0.6600    0.1298   -0.1644
    0.6650    0.1281   -0.1614
    0.6700    0.1264   -0.1583
    0.6750    0.1246   -0.1553
    0.6800    0.1228   -0.1522
    0.6850    0.1210   -0.1491
    0.6900    0.1191   -0.1460
    0.6950    0.1173   -0.1429
    0.7000    0.1154   -0.1399
    0.7050    0.1135   -0.1367
    0.7100    0.1116   -0.1335
    0.7150    0.1097   -0.1303
    0.7200    0.1078   -0.1272
    0.7250    0.1059   -0.1241
    0.7300    0.1040   -0.1210
    0.7350    0.1021   -0.1179
    0.7400    0.1002   -0.1149
    0.7450    0.0983   -0.1119
    0.7500    0.0964   -0.1091
    0.7550    0.0945   -0.1064
    0.7600    0.0926   -0.1037
    0.7650    0.0906   -0.1010
    0.7700    0.0888   -0.0984
    0.7750    0.0869   -0.0958
    0.7800    0.0850   -0.0933
    0.7850    0.0832   -0.0908
    0.7900    0.0813   -0.0883
    0.7950    0.0795   -0.0859
    0.8000    0.0777   -0.0835
    0.8050    0.0760   -0.0811
    0.8100    0.0742   -0.0787
    0.8150    0.0725   -0.0764
    0.8200    0.0708   -0.0741
    0.8250    0.0691   -0.0719
    0.8300    0.0675   -0.0697
    0.8350    0.0658   -0.0675
    0.8400    0.0642   -0.0654
    0.8450    0.0626   -0.0634
    0.8500    0.0611   -0.0614
    0.8550    0.0594   -0.0596
    0.8600    0.0579   -0.0578
    0.8650    0.0564   -0.0560
    0.8700    0.0549   -0.0543
    0.8750    0.0535   -0.0526
    0.8800    0.0521   -0.0510
    0.8850    0.0507   -0.0494
    0.8900    0.0494   -0.0478
    0.8950    0.0480   -0.0463
    0.9000    0.0467   -0.0448
    0.9050    0.0454   -0.0433
    0.9100    0.0442   -0.0418
    0.9150    0.0430   -0.0404
    0.9200    0.0418   -0.0390
    0.9250    0.0406   -0.0377
    0.9300    0.0394   -0.0364
    0.9350    0.0383   -0.0351
    0.9400    0.0372   -0.0339
    0.9450    0.0361   -0.0327
    0.9500    0.0351   -0.0315
