    0.0500  -13.9713    8.3401
    0.0550  -13.0636    7.8462
    0.0600  -12.2140    7.3813
    0.0650  -11.4187    6.9439
    0.0700  -10.6745    6.5322
    0.0750   -9.9593    6.1461
    0.0800   -9.3378    5.7768
    0.0850   -8.7548    5.4294
    0.0900   -8.2077    5.1028
    0.0950   -7.6945    4.7957
    0.1000   -7.2129    4.5068
    0.1050   -6.7489    4.2370
    0.1100   -6.3142    3.9831
    0.1150   -5.9070    3.7442
    0.1200   -5.5255    3.5195
    0.1250   -5.1680    3.3079
    0.1300   -4.8332    3.1089
    0.1350   -4.5194    2.9216
    0.1400   -4.2254    2.7453
    0.1450   -3.9500    2.5794
    0.1500   -3.6919    2.4232
    0.1550   -3.4668    2.2718
    0.1600   -3.2514    2.1321
    0.1650   -3.0489    2.0006
    0.1700   -2.8585    1.8769
    0.1750   -2.6794    1.7605
    0.1800   -2.5110    1.6509
    0.1850   -2.3525    1.5478
    0.1900   -2.2033    1.4506
    0.1950   -2.0630    1.3592
    0.2000   -1.9309    1.2730
    0.2050   -1.8032    1.1922
    0.2100   -1.6831    1.1161
    0.2150   -1.5703    1.0443
    0.2200   -1.4642    0.9766
    0.2250   -1.3644    0.9128
    0.2300   -1.2707    0.8526
    0.2350   -1.1825    0.7959
    0.2400   -1.0995    0.7423
    0.2450   -1.0215    0.6918
    0.2500   -0.9481    0.6441
    0.2550   -0.8880    0.5975
    0.2600   -0.8252    0.5549
    0.2650   -0.7659    0.5147
    0.2700   -0.7099    0.4767
    0.2750   -0.6569    0.4409
    0.2800   -0.6069    0.4071
    0.2850   -0.5597    0.3751
    0.2900   -0.5150    0.3450
    0.2950   -0.4728    0.3165
    0.3000   -0.4329    0.2896
    0.3050   -0.3947    0.2642
    0.3100   -0.3586    0.2402
    0.3150   -0.3245    0.2176
    0.3200   -0.2924    0.1962
    0.3250   -0.2621    0.1760
    0.3300   -0.2335    0.1569
    0.3350   -0.2065    0.1390
    0.3400   -0.1811    0.1220
    0.3450   -0.1572    0.1059
    0.3500   -0.1347    0.0908
    0.3550   -0.1142    0.0765
    0.3600   -0.0943    0.0630
    0.3650   -0.0755    0.0504
    0.3700   -0.0578    0.0385
    0.3750   -0.0410    0.0273
    0.3800   -0.0252    0.0168
    0.3850   -0.0103    0.0068
    0.3900    0.0037   -0.0025
    0.3950    0.0169   -0.0112
    0.4000    0.0294   -0.0194
    0.4050    0.0410   -0.0270
    0.4100    0.0519   -0.0342
    0.4150    0.0621   -0.0409
    0.4200    0.0717   -0.0471
    0.4250    0.0806   -0.0530
    0.4300    0.0889   -0.0584
    0.4350    0.0966   -0.0634
    0.4400    0.1037   -0.0680
    0.4450    0.1103   -0.0723
    0.4500    0.1165   -0.0762
    0.4550    0.1227   -0.0798
    0.4600    0.1281   -0.0832
    0.4650    0.1332   -0.0862
    0.4700    0.1378   -0.0890
    0.4750    0.1420   -0.0915
    0.4800    0.1458   -0.0938
    0.4850    0.1493   -0.0958
    0.4900    0.1525   -0.0976
    0.4950    0.1553   -0.0992
    0.5000    0.1579   -0.1006
    0.5050    0.1600   -0.1017
    0.5100    0.1618   -0.1027
    0.5150    0.1634   -0.1035
    0.5200    0.1646   -0.1041
    0.5250    0.1657   -0.1046
    0.5300    0.1665   -0.1049
    0.5350    0.1671   -0.1051
    0.5400    0.1675   -0.1051
    0.5450    0.1677   -0.1050
    0.5500    0.1680   -0.1048
    0.5550    0.1680   -0.1045
    0.5600    0.1679   -0.1041
    0.5650    0.1676   -0.1037
    0.5700    0.1672   -0.1031
    0.5750    0.1666   -0.1024
    0.5800    0.1659   -0.1017
    0.5850    0.1650   -0.1009
    0.5900    0.1640   -0.1000
    0.5950    0.1629   -0.0991
    0.6000    0.1617   -0.0981
    0.6050    0.1604   -0.0970
    0.6100    0.1589   -0.0958
    0.6150    0.1573   -0.0946
    0.6200    0.1556   -0.0933
    0.6250    0.1539   -0.0921
    0.6300    0.1521   -0.0907
    0.6350    0.1503   -0.0894
    0.6400    0.1483   -0.0880
    0.6450    0.1464   -0.0866
    0.6500    0.1444   -0.0851
    0.6550    0.1426   -0.0837
    0.6600    0.1407   -0.0823
    0.6650    0.1387   -0.0809
    0.6700    0.1367   -0.0795
    0.6750    0.1346   -0.0780
    0.6800    0.1325   -0.0766
    0.6850    0.1304   -0.0751
    0.6900    0.1283   -0.0736
    0.6950    0.1262   -0.0722
    0.7000    0.1240   -0.0707
    0.7050    0.1218   -0.0692
    0.7100    0.1196   -0.0677
    0.7150    0.1174   -0.0662
    0.7200    0.1151   -0.0648
    0.7250    0.1129   -0.0633
    0.7300    0.1107   -0.0618
    0.7350    0.1084   -0.0604
    0.7400    0.1062   -0.0589
    0.7450    0.1040   -0.0575
    0.7500    0.1021   -0.0561
    0.7550    0.1000   -0.0548
    0.7600    0.0979   -0.0534
    0.7650    0.0959   -0.0521
    0.7700    0.0938   -0.0508
    0.7750    0.0918   -0.0495
    0.7800    0.0897   -0.0483
    0.7850    0.0877   -0.0470
    0.7900    0.0858   -0.0458
    0.7950    0.0838   -0.0446
    0.8000    0.0819   -0.0434
    0.8050    0.0799   -0.0422
    0.8100    0.0780   -0.0411
    0.8150    0.0761   -0.0399
    0.8200    0.0743   -0.0388
    0.8250    0.0724   -0.0377
    0.8300    0.0706   -0.0366
    0.8350    0.0688   -0.0355
    0.8400    0.0671   -0.0345
    0.8450    0.0654   -0.0334
    0.8500    0.0637   -0.0324
    0.8550    0.0621   -0.0315
    0.8600    0.0605   -0.0306
    0.8650    0.0589   -0.0297
    0.8700    0.0574   -0.0288
    0.8750    0.0558   -0.0279
    0.8800    0.0543   -0.0271
    0.8850    0.0529   -0.0262
    0.8900    0.0514   -0.0254
    0.8950    0.0500   -0.0246
    0.9000    0.0486   -0.0239
    0.9050    0.0473   -0.0231
    0.9100    0.0459   -0.0224
    0.9150    0.0446   -0.0216
    0.9200    0.0434   -0.0209
    0.9250    0.0421   -0.0202
    0.9300    0.0409   -0.0196
    0.9350    0.0397   -0.0189
    0.9400    0.0385   -0.0183
    0.9450    0.0374   -0.0177
    0.9500    0.0363   -0.0171
