    0.0500   -4.0168   45.7837
    0.0550   -3.9139   42.8126
    0.0600   -3.8092   40.0312
    0.0650   -3.7034   37.4274
    0.0700   -3.5969   34.9901
    0.0750   -3.5352   32.6620
    0.0800   -3.4013   30.5715
    0.0850   -3.2708   28.6129
    0.0900   -3.1439   26.7779
    0.0950   -3.0205   25.0588
    0.1000   -2.9006   23.4482
    0.1050   -2.7966   21.9202
    0.1100   -2.6947   20.4896
    0.1150   -2.5951   19.1502
    0.1200   -2.4977   17.8962
    0.1250   -2.4027   16.7223
    0.1300   -2.3101   15.6231
    0.1350   -2.2199   14.5941
    0.1400   -2.1321   13.6307
    0.1450   -2.0468   12.7286
    0.1500   -1.9639   11.8841
    0.1550   -1.8754   11.0947
    0.1600   -1.7844   10.3767
    0.1650   -1.6973    9.7033
    0.1700   -1.6139    9.0716
    0.1750   -1.5342    8.4790
    0.1800   -1.4578    7.9230
    0.1850   -1.3848    7.4013
    0.1900   -1.3149    6.9118
    0.1950   -1.2480    6.4524
    0.2000   -1.1839    6.0212
    0.2050   -1.1266    5.6093
    0.2100   -1.0715    5.2229
    0.2150   -1.0183    4.8606
    0.2200   -0.9672    4.5208
    0.2250   -0.9179    4.2021
    0.2300   -0.8704    3.9031
    0.2350   -0.8248    3.6226
    0.2400   -0.7807    3.3594
    0.2450   -0.7384    3.1125
    0.2500   -0.6975    2.8809
    0.2550   -0.6509    2.6781
    0.2600   -0.6099    2.4796
    0.2650   -0.5708    2.2929
    0.2700   -0.5334    2.1173
    0.2750   -0.4978    1.9521
    0.2800   -0.4637    1.7967
    0.2850   -0.4311    1.6505
    0.2900   -0.3999    1.5129
    0.2950   -0.3701    1.3835
    0.3000   -0.3416    1.2618
    0.3050   -0.3152    1.1459
    0.3100   -0.2898    1.0371
    0.3150   -0.2654    0.9349
    0.3200   -0.2419    0.8390
    0.3250   -0.2194    0.7491
    0.3300   -0.1978    0.6647
    0.3350   -0.1770    0.5855
    0.3400   -0.1571    0.5114
    0.3450   -0.1379    0.4419
    0.3500   -0.1195    0.3769
    0.3550   -0.1004    0.3174
    0.3600   -0.0834    0.2610
    0.3650   -0.0671    0.2081
    0.3700   -0.0516    0.1585
    0.3750   -0.0369    0.1121
    0.3800   -0.0228    0.0686
    0.3850   -0.0094    0.0280
    0.3900    0.0034   -0.0100
    0.3950    0.0155   -0.0454
    0.4000    0.0271   -0.0784
    0.4050    0.0381   -0.1090
    0.4100    0.0486   -0.1373
    0.4150    0.0586   -0.1635
    0.4200    0.0682   -0.1877
    0.4250    0.0772   -0.2099
    0.4300    0.0858   -0.2303
    0.4350    0.0939   -0.2490
    0.4400    0.1017   -0.2660
    0.4450    0.1090   -0.2814
    0.4500    0.1159   -0.2954
    0.4550    0.1220   -0.3096
    0.4600    0.1279   -0.3218
    0.4650    0.1333   -0.3328
    0.4700    0.1384   -0.3427
    0.4750    0.1431   -0.3515
    0.4800    0.1475   -0.3593
    0.4850    0.1516   -0.3661
    0.4900    0.1553   -0.3720
    0.4950    0.1587   -0.3771
    0.5000    0.1618   -0.3813
    0.5050    0.1649   -0.3843
    0.5100    0.1676   -0.3865
    0.5150    0.1701   -0.3880
    0.5200    0.1724   -0.3888
