    0.0500  -26.4762    3.7589
    0.0550  -24.7021    3.5533
    0.0600  -23.0442    3.3588
    0.0650  -21.4952    3.1749
    0.0700  -20.0478    3.0010
    0.0750  -18.6517    2.8399
    0.0800  -17.4523    2.6792
    0.0850  -16.3290    2.5275
    0.0900  -15.2769    2.3844
    0.0950  -14.2915    2.2493
    0.1000  -13.3686    2.1218
    0.1050  -12.4783    2.0035
    0.1100  -11.6459    1.8918
    0.1150  -10.8675    1.7861
    0.1200  -10.1397    1.6863
    0.1250   -9.4592    1.5920
    0.1300   -8.8230    1.5028
    0.1350   -8.2281    1.4185
    0.1400   -7.6719    1.3388
    0.1450   -7.1519    1.2635
    0.1500   -6.6657    1.1923
    0.1550   -6.2418    1.1222
    0.1600   -5.8417    1.0566
    0.1650   -5.4662    0.9946
    0.1700   -5.1138    0.9361
    0.1750   -4.7829    0.8809
    0.1800   -4.4724    0.8288
    0.1850   -4.1808    0.7795
    0.1900   -3.9071    0.7330
    0.1950   -3.6500    0.6890
    0.2000   -3.4085    0.6475
    0.2050   -3.1741    0.6088
    0.2100   -2.9543    0.5722
    0.2150   -2.7483    0.5376
    0.2200   -2.5551    0.5047
    0.2250   -2.3740    0.4737
    0.2300   -2.2042    0.4442
    0.2350   -2.0449    0.4163
    0.2400   -1.8955    0.3899
    0.2450   -1.7555    0.3649
    0.2500   -1.6241    0.3411
    0.2550   -1.5214    0.3170
    0.2600   -1.4106    0.2952
    0.2650   -1.3062    0.2746
    0.2700   -1.2079    0.2551
    0.2750   -1.1153    0.2367
    0.2800   -1.0280    0.2192
    0.2850   -0.9457    0.2026
    0.2900   -0.8682    0.1868
    0.2950   -0.7952    0.1719
    0.3000   -0.7263    0.1578
    0.3050   -0.6603    0.1445
    0.3100   -0.5982    0.1318
    0.3150   -0.5398    0.1199
    0.3200   -0.4849    0.1085
    0.3250   -0.4333    0.0977
    0.3300   -0.3849    0.0874
    0.3350   -0.3395    0.0777
    0.3400   -0.2968    0.0684
    0.3450   -0.2568    0.0597
    0.3500   -0.2192    0.0513
    0.3550   -0.1852    0.0433
    0.3600   -0.1526    0.0358
    0.3650   -0.1220    0.0287
    0.3700   -0.0931    0.0220
    0.3750   -0.0660    0.0156
    0.3800   -0.0405    0.0096
    0.3850   -0.0165    0.0039
    0.3900    0.0059   -0.0014
    0.3950    0.0270   -0.0065
    0.4000    0.0467   -0.0113
    0.4050    0.0651   -0.0158
    0.4100    0.0822   -0.0200
    0.4150    0.0980   -0.0240
    0.4200    0.1128   -0.0278
    0.4250    0.1264   -0.0313
    0.4300    0.1390   -0.0346
    0.4350    0.1506   -0.0377
    0.4400    0.1612   -0.0406
    0.4450    0.1710   -0.0433
    0.4500    0.1799   -0.0458
    0.4550    0.1900   -0.0481
    0.4600    0.1980   -0.0502
    0.4650    0.2054   -0.0522
    0.4700    0.2121   -0.0541
    0.4750    0.2182   -0.0557
    0.4800    0.2237   -0.0573
    0.4850    0.2287   -0.0587
    0.4900    0.2331   -0.0599
    0.4950    0.2369   -0.0611
    0.5000    0.2403   -0.0621
    0.5050    0.2430   -0.0630
    0.5100    0.2452   -0.0638
    0.5150    0.2469   -0.0645
    0.5200    0.2482   -0.0651
    0.5250    0.2492   -0.0656
    0.5300    0.2498   -0.0661
    0.5350    0.2501   -0.0664
    0.5400    0.2500   -0.0666
    0.5450    0.2496   -0.0668
    0.5500    0.2497   -0.0668
    0.5550    0.2494   -0.0668
    0.5600    0.2488   -0.0668
    0.5650    0.2480   -0.0666
    0.5700    0.2469   -0.0664
    0.5750    0.2457   -0.0662
    0.5800    0.2442   -0.0659
    0.5850    0.2425   -0.0655
    0.5900    0.2407   -0.0651
    0.5950    0.2387   -0.0647
    0.6000    0.2366   -0.0642
    0.6050    0.2340   -0.0637
    0.6100    0.2313   -0.0631
    0.6150    0.2286   -0.0625
    0.6200    0.2257   -0.0619
    0.6250    0.2227   -0.0613
    0.6300    0.2196   -0.0606
    0.6350    0.2164   -0.0599
    0.6400    0.2132   -0.0592
    0.6450    0.2099   -0.0584
    0.6500    0.2065   -0.0576
    0.6550    0.2040   -0.0568
    0.6600    0.2010   -0.0560
    0.6650    0.1978   -0.0551
    0.6700    0.1947   -0.0543
    0.6750    0.1915   -0.0535
    0.6800    0.1882   -0.0526
    0.6850    0.1850   -0.0517
    0.6900    0.1817   -0.0509
    0.6950    0.1784   -0.0500
    0.7000    0.1751   -0.0491
    0.7050    0.1717   -0.0482
    0.7100    0.1682   -0.0473
    0.7150    0.1648   -0.0464
    0.7200    0.1613   -0.0455
    0.7250    0.1579   -0.0447
    0.7300    0.1545   -0.0438
    0.7350    0.1511   -0.0429
    0.7400    0.1477   -0.0420
    0.7450    0.1444   -0.0411
    0.7500    0.1414   -0.0402
    0.7550    0.1383   -0.0394
