    0.0500  -24.3561    3.6900
    0.0550  -22.7273    3.4904
    0.0600  -21.2051    3.3016
    0.0650  -19.7826    3.1228
    0.0700  -18.4533    2.9536
    0.0750  -17.1704    2.7977
    0.0800  -16.0688    2.6400
    0.0850  -15.0369    2.4911
    0.0900  -14.0703    2.3506
    0.0950  -13.1648    2.2179
    0.1000  -12.3167    2.0927
    0.1050  -11.4984    1.9769
    0.1100  -10.7332    1.8675
    0.1150  -10.0175    1.7640
    0.1200   -9.3483    1.6662
    0.1250   -8.7225    1.5737
    0.1300   -8.1373    1.4862
    0.1350   -7.5901    1.4034
    0.1400   -7.0784    1.3252
    0.1450   -6.5999    1.2512
    0.1500   -6.1524    1.1811
    0.1550   -5.7641    1.1115
    0.1600   -5.3955    1.0465
    0.1650   -5.0495    0.9852
    0.1700   -4.7248    0.9273
    0.1750   -4.4199    0.8726
    0.1800   -4.1336    0.8209
    0.1850   -3.8648    0.7722
    0.1900   -3.6124    0.7261
    0.1950   -3.3753    0.6825
    0.2000   -3.1525    0.6414
    0.2050   -2.9364    0.6032
    0.2100   -2.7337    0.5671
    0.2150   -2.5437    0.5328
    0.2200   -2.3654    0.5004
    0.2250   -2.1983    0.4697
    0.2300   -2.0416    0.4406
    0.2350   -1.8945    0.4130
    0.2400   -1.7566    0.3869
    0.2450   -1.6273    0.3621
    0.2500   -1.5059    0.3386
    0.2550   -1.4098    0.3144
    0.2600   -1.3074    0.2928
    0.2650   -1.2110    0.2723
    0.2700   -1.1201    0.2530
    0.2750   -1.0345    0.2346
    0.2800   -0.9538    0.2172
    0.2850   -0.8777    0.2008
    0.2900   -0.8059    0.1852
    0.2950   -0.7383    0.1704
    0.3000   -0.6746    0.1563
    0.3050   -0.6134    0.1432
    0.3100   -0.5558    0.1306
    0.3150   -0.5017    0.1188
    0.3200   -0.4508    0.1075
    0.3250   -0.4030    0.0968
    0.3300   -0.3580    0.0866
    0.3350   -0.3158    0.0770
    0.3400   -0.2762    0.0678
    0.3450   -0.2390    0.0591
    0.3500   -0.2041    0.0509
    0.3550   -0.1728    0.0429
    0.3600   -0.1425    0.0354
    0.3650   -0.1139    0.0284
    0.3700   -0.0869    0.0218
    0.3750   -0.0616    0.0155
    0.3800   -0.0378    0.0095
    0.3850   -0.0155    0.0039
    0.3900    0.0055   -0.0014
    0.3950    0.0252   -0.0064
    0.4000    0.0437   -0.0111
    0.4050    0.0608   -0.0156
    0.4100    0.0768   -0.0198
    0.4150    0.0917   -0.0237
    0.4200    0.1055   -0.0274
    0.4250    0.1183   -0.0309
    0.4300    0.1301   -0.0342
    0.4350    0.1410   -0.0372
    0.4400    0.1510   -0.0401
    0.4450    0.1602   -0.0428
    0.4500    0.1686   -0.0453
    0.4550    0.1777   -0.0474
    0.4600    0.1852   -0.0495
    0.4650    0.1922   -0.0515
    0.4700    0.1985   -0.0533
    0.4750    0.2042   -0.0549
    0.4800    0.2094   -0.0564
    0.4850    0.2141   -0.0578
    0.4900    0.2183   -0.0590
    0.4950    0.2220   -0.0601
    0.5000    0.2252   -0.0611
    0.5050    0.2277   -0.0620
    0.5100    0.2298   -0.0628
    0.5150    0.2315   -0.0634
    0.5200    0.2328   -0.0640
    0.5250    0.2337   -0.0645
    0.5300    0.2343   -0.0649
    0.5350    0.2346   -0.0652
    0.5400    0.2346   -0.0654
    0.5450    0.2343   -0.0656
    0.5500    0.2346   -0.0656
    0.5550    0.2343   -0.0656
    0.5600    0.2338   -0.0655
    0.5650    0.2331   -0.0653
    0.5700    0.2321   -0.0651
    0.5750    0.2310   -0.0649
    0.5800    0.2296   -0.0646
    0.5850    0.2281   -0.0642
    0.5900    0.2265   -0.0638
    0.5950    0.2246   -0.0633
    0.6000    0.2226   -0.0628
    0.6050    0.2203   -0.0623
    0.6100    0.2178   -0.0617
    0.6150    0.2153   -0.0611
    0.6200    0.2126   -0.0605
    0.6250    0.2098   -0.0599
    0.6300    0.2070   -0.0592
    0.6350    0.2040   -0.0585
    0.6400    0.2010   -0.0577
    0.6450    0.1980   -0.0570
    0.6500    0.1948   -0.0562
    0.6550    0.1925   -0.0554
    0.6600    0.1897   -0.0545
    0.6650    0.1867   -0.0537
    0.6700    0.1838   -0.0529
    0.6750    0.1808   -0.0520
    0.6800    0.1778   -0.0512
    0.6850    0.1747   -0.0503
    0.6900    0.1717   -0.0495
    0.6950    0.1686   -0.0486
    0.7000    0.1655   -0.0477
    0.7050    0.1623   -0.0468
    0.7100    0.1591   -0.0460
    0.7150    0.1558   -0.0451
    0.7200    0.1526   -0.0442
    0.7250    0.1494   -0.0433
    0.7300    0.1462   -0.0424
    0.7350    0.1430   -0.0416
    0.7400    0.1399   -0.0407
    0.7450    0.1367   -0.0398
    0.7500    0.1339   -0.0390
    0.7550    0.1310   -0.0381
    0.7600    0.1282   -0.0373
    0.7650    0.1253   -0.0364
    0.7700    0.1225   -0.0356
    0.7750    0.1197   -0.0348
    0.7800    0.1170   -0.0340
    0.7850    0.1142   -0.0332
    0.7900    0.1116   -0.0324
    0.7950    0.1089   -0.0316
    0.8000    0.1063   -0.0308
    0.8050    0.1036   -0.0301
    0.8100    0.1010   -0.0293
    0.8150    0.0984   -0.0286
    0.8200    0.0958   -0.0278
    0.8250    0.0933   -0.0271
    0.8300    0.0909   -0.0264
    0.8350    0.0885   -0.0257
    0.8400    0.0861   -0.0250
    0.8450    0.0837   -0.0244
    0.8500    0.0814   -0.0237
    0.8550    0.0794   -0.0231
    0.8600    0.0773   -0.0224
    0.8650    0.0752   -0.0218
    0.8700    0.0732   -0.0212
    0.8750    0.0712   -0.0206
    0.8800    0.0692   -0.0200
    0.8850    0.0673   -0.0195
    0.8900    0.0655   -0.0189
    0.8950    0.0636   -0.0184
    0.9000    0.0618   -0.0178
    0.9050    0.0600   -0.0173
    0.9100    0.0583   -0.0168
    0.9150    0.0566   -0.0163
    0.9200    0.0549   -0.0158
    0.9250    0.0532   -0.0153
    0.9300    0.0516   -0.0149
    0.9350    0.0501   -0.0144
    0.9400    0.0486   -0.0140
    0.9450    0.0471   -0.0135
    0.9500    0.0456   -0.0131
